Depth(Er),Attenuation(Efield),BeamAngle(deg),as(abohr),zConf(Hz),tTB(Er),tx(Er),ty(Er),tdiag(Er),u(Er),MeanSplittingGndTo1,MeanSplittingGndTo2,MeanSplittingGndTo3,MeanSplittingGndTo4,MeanSplittingGndTo5,MeanSplittingGndTo6,MeanSplittingGndTo7,MeanSplittingGndTo8,GndTopToBandBtm1,GndTopToBandBtm2,GndTopToBandBtm3,GndTopToBandBtm4,GndTopToBandBtm5,GndTopToBandBtm6,GndTopToBandBtm7,GndTopToBandBtm8,GndBtmToBandTop1,GndBtmToBandTop2,GndBtmToBandTop3,GndBtmToBandTop4,GndBtmToBandTop5,GndBtmToBandTop6,GndBtmToBandTop7,GndBtmToBandTop8,BandWidth1,BandWidth2,BandWidth3,BandWidth4,BandWidth5,BandWidth6,BandWidth7,BandWidth8a
3,0.5,91.627,-888,21000,0.14516,0.14523,0.14509,0.0091679,-0.23937,1.6549,2.8998,3.9079,5.8297,6.6702,7.7789,9.1966,0.289,1.1771,1.6206,3.3869,4.3509,5.4374,7.0882,3.8425,4.883,5.5474,9.4853,9.7943,9.9991,11.389,1.1613,2.3923,2.5446,2.7655,4.9371,4.2821,3.4004,3.1391
3,0.6,91.627,-888,21000,0.14545,0.14826,0.14263,0.0095675,-0.23902,1.6494,2.8974,3.8988,5.8274,6.6619,7.7731,9.1916,0.30157,1.1476,1.5965,3.388,4.3214,5.4268,7.0721,3.832,4.8667,5.5398,9.5044,9.7652,9.9733,11.382,1.1636,2.3668,2.5555,2.7798,4.9528,4.2802,3.3829,3.1459
3,0.7,91.627,-888,21000,0.14566,0.15019,0.14112,0.0098198,-0.23872,1.6456,2.8964,3.8934,5.8262,6.6571,7.7698,9.1886,0.30904,1.1588,1.5812,3.3892,4.3028,5.4207,7.0622,3.8251,4.8567,5.5355,9.5162,9.7472,9.9582,11.377,1.1653,2.3508,2.5327,2.789,4.9618,4.2791,3.3722,3.15
3,0.8,91.627,-888,21000,0.14579,0.15134,0.14025,0.009969,-0.23853,1.6433,2.896,3.8903,5.8255,6.6543,7.7679,9.1869,0.31329,1.1627,1.5723,3.39,4.2919,5.4174,7.0579,3.821,4.8509,5.5332,9.523,9.7366,9.9531,11.375,1.1663,2.3414,2.5219,2.7946,4.9667,4.2784,3.3694,3.1509
3,0.9,91.627,-888,21000,0.14586,0.15192,0.13981,0.010044,-0.23842,1.6421,2.8958,3.8887,5.8252,6.653,7.767,9.1861,0.31539,1.156,1.5677,3.3904,4.2864,5.4157,7.0577,3.8189,4.848,5.5321,9.5265,9.7314,9.9506,11.374,1.1669,2.3366,2.5251,2.7975,4.9692,4.2781,3.368,3.1494
3,1,91.627,-888,21000,0.14588,0.15209,0.13968,0.010066,-0.23839,1.6417,2.8958,3.8883,5.8251,6.6526,7.7667,9.1859,0.31599,1.154,1.5664,3.3905,4.2848,5.4152,7.0576,3.8183,4.8472,5.5318,9.5274,9.7298,9.9499,11.374,1.1671,2.3352,2.5261,2.7983,4.9698,4.278,3.3676,3.149
4,0.025,91.627,-888,21000,0.13942,0.061516,0.21733,0.00099256,-0.23672,1.8297,3.5589,4.5951,6.3105,7.4621,8.5025,9.8075,-0.037531,1.9025,2.8153,4.4074,5.3765,6.1349,7.636,3.9226,5.6425,6.2398,9.0013,10.256,11.024,12.135,1.1154,2.8447,2.6246,2.3091,3.4785,3.7645,3.7734,3.3831
4,0.1,91.627,-888,21000,0.12533,0.078596,0.17206,0.003436,-0.27304,1.8823,3.3062,4.4218,6.1442,7.2106,8.2551,9.6178,0.30772,1.7262,2.6053,4.0976,5.1858,5.9769,7.7995,3.9382,5.3107,6.0282,9.1346,10.13,10.634,11.845,1.0026,2.6279,2.5819,2.4203,4.0344,3.9412,3.6545,3.043
4,0.2,91.627,-888,21000,0.11947,0.094571,0.14438,0.0056237,-0.2893,1.9177,3.1746,4.3077,6.0675,7.0618,8.1264,9.5185,0.53152,1.647,2.4225,3.9296,5.0458,5.8433,7.6551,3.9764,5.0965,5.8249,9.2797,9.9368,10.353,11.679,0.95578,2.4891,2.4938,2.4466,4.3944,3.9352,3.5541,3.0684
4,0.3,91.627,-888,21000,0.11803,0.1052,0.13085,0.0070143,-0.29425,1.9235,3.1254,4.2473,6.0391,6.9932,8.0702,9.4745,0.64023,1.5925,2.3079,3.8782,4.9845,5.8026,7.5782,3.967,4.9878,5.7651,9.376,9.8606,10.195,11.605,0.94421,2.3825,2.451,2.513,4.5536,3.9319,3.4477,3.0826
